Transaction_ID,Amount,VAT_Rate,Country,Item_Category,Applied_VAT
7959,22.17,0.2,UK,Clothing,4.43
7960,597.72,0.12,UK,Furniture,71.73
7961,887.87,0.18,Germany,Food,159.82
7962,673.96,0.18,France,Clothing,121.31
7963,982.22,0.05,USA,Food,51.08
7964,72.4,0.2,Germany,Books,14.48
7965,903.97,0.18,UK,Clothing,162.71
7966,815.93,0.18,USA,Food,146.87
7967,321.1,0.2,France,Books,64.22
7968,973.79,0.12,UK,Furniture,116.85
7969,295.06,0.2,France,Furniture,59.01
7970,890.41,0.05,Germany,Furniture,44.52
7971,881.94,0.05,France,Furniture,44.1
7972,760.08,0.05,UK,Furniture,38.0
7973,567.84,0.18,Germany,Electronics,102.21
7974,128.8,0.12,UK,Food,15.46
7975,536.65,0.05,UK,Books,26.83
7976,363.23,0.2,USA,Books,72.65
7977,794.29,0.05,India,Clothing,39.71
7978,760.55,0.18,France,Food,134.68
7979,911.51,0.05,France,Electronics,45.58
7980,24.68,0.12,USA,Electronics,2.96
7981,811.01,0.05,France,Food,40.55
7982,939.08,0.12,USA,Furniture,112.69
7983,791.41,0.12,France,Furniture,94.97
7984,138.89,0.2,France,Food,27.78
7985,90.47,0.12,UK,Books,12.87
7986,30.64,0.18,USA,Furniture,5.52
7987,632.46,0.18,France,Clothing,113.84
7988,633.38,0.12,India,Electronics,76.01
7989,987.04,0.12,USA,Furniture,118.44
7990,404.06,0.05,USA,Books,21.71
7991,338.59,0.05,USA,Furniture,16.93
7992,628.18,0.2,UK,Furniture,125.64
7993,827.35,0.05,USA,Electronics,39.91
7994,937.41,0.18,UK,Clothing,168.73
7995,805.09,0.05,India,Clothing,40.25
7996,432.41,0.2,Germany,Books,86.48
7997,638.57,0.2,UK,Food,127.71
7998,857.74,0.12,France,Food,103.06
7999,495.7,0.2,USA,Food,99.14
8000,224.52,0.12,Germany,Books,26.94
8001,178.03,0.18,UK,Furniture,32.05
8002,10.16,0.18,France,Clothing,1.83
8003,721.06,0.05,Germany,Clothing,36.05
8004,119.99,0.2,India,Furniture,24.0
8005,251.4,0.18,UK,Clothing,46.18
8006,304.9,0.12,UK,Clothing,36.59
8007,564.78,0.2,India,Food,114.52
8008,403.98,0.2,UK,Food,80.8
8009,677.93,0.12,USA,Electronics,81.35
8010,65.08,0.2,UK,Electronics,13.02
8011,132.7,0.2,USA,Clothing,26.54
8012,504.22,0.18,UK,Food,90.76
8013,343.6,0.12,France,Electronics,41.23
8014,302.86,0.18,France,Electronics,54.51
8015,76.36,0.12,Germany,Food,9.16
8016,896.76,0.05,France,Electronics,44.84
8017,694.9,0.2,India,Furniture,138.98
8018,130.4,0.2,Germany,Furniture,26.08
8019,74.4,0.18,France,Food,13.39
8020,975.12,0.2,USA,Food,195.02
8021,684.36,0.2,UK,Electronics,137.64000000000001
8022,423.28,0.18,France,Clothing,76.19
8023,704.71,0.18,USA,Books,126.85
8024,758.77,0.12,Germany,Furniture,91.05
8025,782.16,0.05,UK,Furniture,39.11
8026,483.1,0.18,France,Food,86.96
8027,435.58,0.12,Germany,Clothing,52.27
8028,20.92,0.18,France,Food,3.77
8029,927.29,0.12,Germany,Electronics,111.27
8030,607.27,0.05,France,Clothing,30.36
8031,211.12,0.12,USA,Electronics,25.33
8032,920.41,0.12,India,Furniture,110.45
8033,915.78,0.2,USA,Food,183.16
8034,989.29,0.18,UK,Food,178.07
8035,875.32,0.12,France,Books,105.04
8036,997.81,0.18,India,Clothing,179.61
8037,252.24,0.12,India,Furniture,30.27
8038,843.83,0.2,UK,Books,168.77
8039,824.8,0.2,UK,Books,164.96
8040,238.63,0.05,India,Food,11.93
8041,107.45,0.12,UK,Clothing,12.89
8042,979.63,0.2,UK,Food,195.93
8043,303.06,0.18,France,Clothing,54.55
8044,872.18,0.12,USA,Books,104.66
8045,14.09,0.12,Germany,Electronics,1.69
8046,30.81,0.05,India,Furniture,1.54
8047,471.21,0.18,Germany,Books,84.82
8048,246.33,0.05,India,Food,12.32
8049,692.94,0.12,India,Furniture,83.15
8050,569.91,0.05,USA,Books,28.5
8051,86.71,0.12,India,Clothing,10.41
8052,171.0,0.12,India,Food,21.09
8053,394.17,0.05,USA,Books,19.71
8054,193.75,0.05,UK,Clothing,9.69
8055,794.3,0.12,Germany,Clothing,95.32
8056,421.91,0.05,India,Clothing,16.3
8057,102.5,0.05,USA,Furniture,7.57
8058,489.5,0.12,India,Food,58.74
8059,99.93,0.18,USA,Clothing,17.99
8060,137.65,0.05,Germany,Books,6.88
8061,247.21,0.05,France,Clothing,12.36
8062,860.93,0.2,UK,Food,172.19
8063,925.37,0.18,France,Furniture,166.57
8064,828.0,0.05,USA,Clothing,41.4
8065,340.74,0.12,India,Books,40.89
8066,279.72,0.2,UK,Food,55.94
8067,553.66,0.2,Germany,Clothing,110.73
8068,724.63,0.2,UK,Furniture,144.93
8069,993.44,0.05,India,Electronics,49.67
8070,140.26,0.12,France,Books,16.83
8071,58.8,0.2,USA,Clothing,15.39
8072,697.41,0.18,France,Clothing,125.53
8073,833.9,0.2,UK,Electronics,166.78
8074,847.89,0.2,India,Food,169.58
8075,681.68,0.18,USA,Electronics,122.7
8076,954.48,0.2,India,Food,190.9
8077,515.89,0.2,India,Clothing,103.18
8078,914.68,0.18,UK,Electronics,164.64
8079,968.13,0.05,France,Clothing,48.41
8080,848.69,0.18,India,Electronics,152.76
8081,316.66,0.05,India,Clothing,15.83
8082,204.25,0.05,India,Clothing,7.9
8083,552.64,0.05,USA,Clothing,27.63
8084,458.48,0.18,India,Furniture,82.53
8085,878.98,0.18,India,Electronics,158.22
8086,109.03,0.05,UK,Furniture,5.45
8087,265.16,0.18,India,Clothing,47.73
8088,754.28,0.05,India,Books,37.71
8089,104.04,0.18,UK,Food,19.44
8090,327.56,0.12,USA,Electronics,39.31
8091,393.28,0.18,France,Electronics,69.15
8092,626.37,0.18,UK,Food,112.75
8093,166.55,0.18,USA,Furniture,29.98
8094,862.0,0.05,France,Food,43.1
8095,453.07,0.05,India,Books,18.909999999999997
8096,917.85,0.12,UK,Clothing,110.14
8097,473.19,0.12,India,Food,56.78
8098,282.29,0.2,UK,Food,56.46
8099,150.41,0.12,France,Clothing,18.05
8100,13.71,0.05,USA,Electronics,1.8399999999999999
8101,536.84,0.12,UK,Books,64.42
8102,116.09,0.12,USA,Food,13.93
8103,397.81,0.18,India,Food,71.61
8104,593.38,0.12,India,Electronics,71.21
8105,282.93,0.2,France,Books,56.59
8106,183.47,0.18,France,Clothing,33.02
8107,776.97,0.05,Germany,Clothing,38.85
8108,947.32,0.2,Germany,Furniture,189.46
8109,109.44,0.05,France,Books,5.47
8110,164.03,0.2,India,Books,32.81
8111,960.41,0.18,USA,Food,172.02
8112,47.41,0.2,France,Furniture,9.48
8113,977.86,0.2,USA,Clothing,195.57
8114,14.6,0.12,Germany,Books,1.75
8115,874.93,0.05,USA,Books,43.75
8116,314.25,0.18,France,Electronics,56.56
8117,939.2,0.2,India,Clothing,187.84
8118,323.78,0.05,France,Electronics,16.19
8119,657.76,0.05,UK,Furniture,32.89
8120,89.23,0.12,UK,Books,10.71
8121,249.91,0.05,UK,Furniture,12.5
8122,775.94,0.18,India,Electronics,139.67
8123,533.4,0.12,France,Clothing,64.01
8124,928.69,0.2,UK,Books,185.74
8125,434.46,0.18,France,Clothing,78.2
8126,871.11,0.18,Germany,Furniture,156.8
8127,454.47,0.18,UK,Food,83.13
8128,979.46,0.12,UK,Clothing,117.54
8129,960.24,0.05,India,Clothing,48.01
8130,335.85,0.18,France,Clothing,60.45
8131,887.06,0.05,India,Books,48.42
8132,849.14,0.05,India,Furniture,42.46
8133,218.57,0.18,France,Furniture,36.86000000000001
8134,628.05,0.05,Germany,Books,31.4
8135,81.96,0.12,France,Clothing,9.84
8136,838.34,0.12,Germany,Clothing,100.6
8137,182.8,0.2,India,Food,36.56
8138,80.11,0.05,Germany,Clothing,4.01
8139,406.22,0.05,Germany,Electronics,20.31
8140,581.15,0.2,Germany,Clothing,116.23
8141,856.37,0.12,UK,Food,102.76
8142,974.5,0.2,UK,Electronics,194.9
8143,445.1,0.2,India,Food,89.02
8144,69.84,0.2,France,Food,13.97
8145,751.62,0.05,Germany,Furniture,37.58
8146,569.52,0.05,UK,Books,28.48
8147,453.41,0.05,France,Food,22.67
8148,316.18,0.05,Germany,Clothing,15.81
8149,507.37,0.18,France,Furniture,91.33
8150,345.29,0.2,USA,Electronics,70.43
8151,759.44,0.2,Germany,Books,151.89
8152,548.45,0.05,France,Furniture,27.42
8153,878.08,0.12,Germany,Food,105.37
8154,548.11,0.18,Germany,Furniture,93.74
8155,245.88,0.18,USA,Clothing,44.26
8156,852.58,0.12,France,Clothing,102.82000000000001
8157,561.65,0.05,India,Clothing,28.08
8158,214.77,0.18,UK,Books,38.66
8159,627.27,0.18,Germany,Furniture,112.91
8160,364.14,0.2,Germany,Furniture,72.83
8161,845.96,0.2,Germany,Food,166.95
8162,458.77,0.05,Germany,Electronics,22.94
8163,729.18,0.05,UK,Clothing,36.46
8164,104.58,0.2,India,Electronics,20.92
8165,402.06,0.2,USA,Electronics,80.41
8166,983.41,0.2,India,Clothing,196.68
8167,810.38,0.12,UK,Clothing,97.25
8168,168.34,0.18,France,Food,30.3
8169,284.99,0.05,USA,Books,14.25
8170,336.52,0.05,USA,Clothing,16.83
8171,653.86,0.12,France,Electronics,78.46
8172,759.42,0.2,Germany,Food,151.88
8173,752.03,0.18,UK,Furniture,135.37
8174,514.78,0.2,France,Food,102.96
8175,812.71,0.05,India,Clothing,40.64
8176,442.71,0.12,India,Clothing,53.13
8177,132.64,0.18,France,Books,23.88
8178,568.8,0.18,UK,Food,102.38
8179,952.78,0.18,USA,Clothing,171.5
8180,795.06,0.18,USA,Electronics,143.11
8181,582.91,0.12,Germany,Electronics,69.9
8182,650.34,0.05,UK,Food,32.52
8183,931.26,0.18,India,Books,167.63
8184,434.06,0.18,India,Food,78.13
8185,338.08,0.05,Germany,Books,16.9
8186,977.47,0.2,India,Electronics,195.49
8187,864.81,0.18,Germany,Clothing,154.73999999999998
8188,329.81,0.18,Germany,Furniture,59.37
8189,469.14,0.2,France,Clothing,93.83
8190,420.93,0.05,USA,Electronics,21.05
8191,157.6,0.05,UK,Electronics,7.88
8192,958.24,0.18,UK,Clothing,172.48
8193,410.27,0.05,USA,Clothing,20.51
8194,876.58,0.2,UK,Electronics,175.32
8195,197.46,0.12,India,Clothing,23.7
8196,552.39,0.2,India,Furniture,110.48
8197,33.72,0.2,UK,Furniture,8.97
8198,766.58,0.12,France,Food,91.99
8199,585.1,0.2,UK,Furniture,117.02
8200,629.33,0.18,Germany,Electronics,113.28
8201,61.2,0.18,Germany,Electronics,11.02
8202,218.93,0.05,USA,Food,10.95
8203,83.59,0.05,India,Books,4.18
8204,296.03,0.2,France,Food,59.21
8205,631.16,0.18,UK,Books,113.61
8206,570.52,0.18,Germany,Books,102.69
8207,616.03,0.12,India,Clothing,73.92
8208,553.76,0.05,India,Furniture,27.69
8209,280.3,0.18,France,Books,50.45
8210,252.06,0.2,France,Clothing,50.41
8211,145.69,0.18,France,Food,26.22
8212,850.58,0.05,France,Food,42.53
8213,620.31,0.2,Germany,Books,128.14000000000001
8214,194.65,0.05,France,Clothing,9.73
8215,185.44,0.18,India,Electronics,33.38
8216,874.31,0.18,India,Furniture,157.38
8217,745.3,0.18,UK,Books,134.15
8218,662.81,0.05,India,Electronics,33.14
8219,412.8,0.2,India,Furniture,81.87
8220,269.36,0.18,Germany,Electronics,48.48
8221,979.66,0.18,India,Clothing,176.34
8222,799.27,0.18,USA,Books,143.87
8223,308.76,0.12,India,Electronics,37.05
8224,849.09,0.12,UK,Electronics,101.89
8225,761.34,0.2,UK,Electronics,152.27
8226,304.11,0.05,France,Books,15.21
8227,432.29,0.18,Germany,Clothing,77.81
8228,194.09,0.18,UK,Clothing,34.94
8229,119.94,0.05,USA,Electronics,6.0
8230,725.53,0.05,USA,Clothing,36.28
8231,274.84,0.2,France,Furniture,55.97
8232,821.86,0.05,Germany,Clothing,41.09
8233,995.65,0.18,Germany,Electronics,179.22
8234,85.85,0.2,India,Furniture,17.17
8235,478.3,0.12,USA,Books,57.4
8236,804.04,0.2,USA,Food,160.81
8237,791.06,0.2,USA,Clothing,158.21
8238,762.4,0.2,USA,Furniture,152.48
8239,355.5,0.05,UK,Food,17.78
8240,459.31,0.18,Germany,Books,82.68
8241,599.02,0.05,India,Food,25.65
8242,974.2,0.18,UK,Books,175.36
8243,334.27,0.05,Germany,Electronics,16.71
8244,923.91,0.2,France,Electronics,184.78
8245,276.66,0.18,USA,Books,45.89
8246,989.18,0.05,India,Food,49.46
8247,673.56,0.2,Germany,Clothing,134.71
8248,468.88,0.12,France,Food,56.27
8249,617.26,0.05,USA,Food,30.86
8250,279.81,0.05,France,Clothing,13.99
8251,281.43,0.12,France,Food,33.77
8252,122.42,0.05,UK,Food,6.12
8253,122.91,0.12,France,Furniture,14.75
8254,354.2,0.18,UK,Books,63.76
8255,765.23,0.12,UK,Electronics,91.83
8256,611.89,0.2,France,Books,122.38
8257,111.56,0.12,Germany,Food,13.39
8258,853.71,0.18,France,Clothing,153.67
8259,605.35,0.12,France,Clothing,72.64
8260,961.25,0.12,Germany,Electronics,113.16999999999999
8261,673.48,0.18,USA,Electronics,121.23
8262,183.42,0.05,India,Electronics,9.17
8263,479.05,0.05,USA,Clothing,23.95
8264,652.01,0.2,France,Food,130.4
8265,37.98,0.2,USA,Electronics,7.6
8266,24.76,0.12,India,Electronics,2.2700000000000005
8267,138.11,0.05,USA,Clothing,6.91
8268,259.15,0.05,India,Food,15.21
8269,435.25,0.12,USA,Electronics,52.23
8270,492.57,0.18,UK,Food,88.66
8271,146.65,0.05,France,Furniture,7.33
8272,676.66,0.2,India,Electronics,135.33
8273,600.18,0.12,France,Electronics,72.02
8274,301.52,0.18,UK,Clothing,54.27
8275,23.52,0.2,USA,Furniture,4.7
8276,86.87,0.05,France,Furniture,4.34
8277,397.78,0.18,USA,Furniture,71.6
8278,162.43,0.2,USA,Books,32.49
8279,383.05,0.12,France,Clothing,45.97
8280,631.9,0.18,India,Clothing,113.74
8281,551.77,0.18,India,Electronics,99.32
8282,238.86,0.12,France,Clothing,28.66
8283,350.38,0.05,India,Electronics,17.52
8284,617.89,0.05,Germany,Electronics,30.89
8285,862.25,0.18,USA,Books,155.2
8286,755.68,0.18,France,Clothing,136.02
8287,557.87,0.18,UK,Clothing,100.42
8288,368.67,0.2,France,Books,73.73
8289,371.4,0.18,France,Books,66.85
8290,880.62,0.05,USA,Clothing,44.03
8291,48.85,0.12,UK,Clothing,5.86
8292,988.1,0.12,USA,Electronics,118.57
8293,667.73,0.12,India,Food,80.13
8294,684.33,0.18,France,Electronics,123.18
8295,47.62,0.18,USA,Furniture,8.57
8296,609.47,0.12,Germany,Furniture,73.14
8297,489.93,0.2,France,Food,97.99
8298,114.72,0.2,India,Books,19.03
8299,285.14,0.2,USA,Furniture,57.03
8300,891.41,0.2,USA,Books,178.28
8301,554.49,0.05,Germany,Books,27.72
8302,419.28,0.12,India,Electronics,50.31
8303,81.96,0.05,Germany,Books,3.0399999999999996
8304,716.98,0.18,France,Food,130.95
8305,705.82,0.2,UK,Electronics,141.16
8306,617.9,0.2,USA,Food,123.58
8307,515.16,0.12,Germany,Books,61.82
8308,439.45,0.2,USA,Furniture,87.89
8309,597.34,0.12,USA,Books,71.68
8310,241.06,0.18,Germany,Food,43.39
8311,941.85,0.2,USA,Clothing,188.37
8312,592.91,0.2,India,Clothing,118.58
8313,318.08,0.05,India,Furniture,15.9
8314,455.18,0.12,UK,Food,51.989999999999995
8315,807.63,0.12,India,Furniture,96.92
8316,170.0,0.2,Germany,Electronics,34.0
8317,299.91,0.05,India,Books,15.0
8318,682.71,0.2,UK,Electronics,136.54
8319,322.33,0.12,France,Clothing,38.68
8320,794.58,0.12,France,Books,95.35
8321,139.15,0.2,Germany,Electronics,27.83
8322,765.06,0.18,UK,Clothing,137.71
8323,77.67,0.2,India,Electronics,15.53
8324,22.47,0.05,UK,Books,1.12
8325,899.24,0.12,USA,Electronics,110.85
8326,585.53,0.12,UK,Books,70.26
8327,358.31,0.2,India,Electronics,71.66
8328,240.27,0.18,Germany,Furniture,43.25
8329,620.72,0.12,USA,Electronics,74.49
8330,513.91,0.2,UK,Electronics,102.78
8331,991.68,0.18,France,Furniture,178.5
8332,983.38,0.2,India,Clothing,196.68
8333,638.67,0.2,Germany,Books,127.73
8334,448.44,0.2,India,Food,89.69
8335,496.23,0.12,UK,Clothing,59.55
8336,685.65,0.18,Germany,Books,123.42
8337,110.56,0.05,France,Electronics,5.53
8338,335.07,0.05,USA,Clothing,16.75
8339,84.52,0.12,UK,Electronics,10.14
8340,82.63,0.12,Germany,Clothing,9.92
8341,203.88,0.2,USA,Clothing,40.78
8342,490.4,0.2,Germany,Food,98.08
8343,786.93,0.18,UK,Furniture,141.65
8344,490.64,0.2,Germany,Clothing,98.13
8345,342.12,0.18,France,Electronics,61.58
8346,91.53,0.2,Germany,Food,18.31
8347,554.79,0.2,UK,Clothing,110.96
8348,278.56,0.05,Germany,Furniture,13.93
8349,618.78,0.12,USA,Electronics,74.25
8350,977.42,0.18,USA,Food,175.94
8351,120.2,0.05,India,Books,6.01
8352,220.0,0.2,India,Furniture,44.0
8353,478.36,0.05,France,Books,23.92
8354,968.93,0.18,USA,Books,176.09
8355,774.09,0.12,India,Food,92.89
8356,899.25,0.05,Germany,Food,44.96
8357,340.38,0.18,France,Food,61.27
8358,992.12,0.2,UK,Books,197.73
8359,111.8,0.05,India,Electronics,5.59
8360,62.44,0.12,India,Food,7.49
8361,857.05,0.18,USA,Furniture,154.27
8362,927.99,0.12,France,Food,111.36
8363,99.68,0.2,USA,Food,19.94
8364,122.29,0.12,USA,Food,14.67
8365,42.84,0.2,France,Books,8.57
8366,113.46,0.2,Germany,Electronics,22.69
8367,217.33,0.05,India,Food,10.87
8368,970.38,0.2,USA,Books,194.08
8369,671.18,0.12,India,Furniture,80.54
8370,780.77,0.05,France,Electronics,39.04
8371,778.38,0.2,Germany,Books,155.68
8372,539.72,0.18,UK,Clothing,97.15
8373,799.51,0.18,Germany,Furniture,143.91
8374,599.85,0.2,France,Furniture,119.97
8375,321.4,0.05,Germany,Clothing,16.07
8376,565.5,0.05,UK,Books,28.28
8377,538.17,0.05,USA,Books,22.65
8378,825.22,0.12,Germany,Furniture,99.03
8379,981.91,0.18,France,Books,176.74
8380,416.93,0.2,Germany,Clothing,83.39
8381,765.76,0.2,UK,Books,153.15
8382,108.77,0.18,France,Furniture,19.58
8383,779.06,0.12,Germany,Books,93.49
8384,377.7,0.05,France,Electronics,18.89
8385,49.0,0.18,UK,Clothing,8.82
8386,369.61,0.2,USA,Clothing,73.92
8387,614.54,0.12,UK,Food,73.74
8388,128.06,0.2,USA,Books,25.61
8389,924.79,0.05,India,Clothing,46.24
8390,86.9,0.18,UK,Books,12.530000000000001
8391,930.71,0.05,USA,Electronics,46.54
8392,710.07,0.12,India,Furniture,80.66
8393,336.42,0.18,India,Furniture,60.56
8394,396.84,0.05,India,Food,19.84
8395,743.4,0.05,France,Food,37.17
8396,605.46,0.05,UK,Clothing,30.27
8397,674.93,0.12,UK,Clothing,80.99
8398,395.27,0.05,UK,Clothing,19.76
8399,492.94,0.2,UK,Electronics,98.59
8400,989.97,0.18,France,Food,178.19
8401,221.78,0.18,UK,Food,39.92
8402,423.68,0.05,USA,Furniture,21.18
8403,298.9,0.12,India,Food,35.87
8404,767.46,0.2,France,Food,153.49
8405,766.37,0.2,France,Electronics,153.5
8406,299.52,0.18,UK,Clothing,53.91
8407,90.58,0.18,India,Electronics,15.83
8408,21.32,0.2,USA,Books,4.26
8409,433.18,0.18,India,Furniture,77.97
8410,416.23,0.05,Germany,Furniture,20.81
8411,988.51,0.2,India,Furniture,197.7
8412,475.1,0.18,USA,Clothing,85.52
8413,263.85,0.05,USA,Clothing,13.19
8414,892.32,0.05,USA,Clothing,44.62
8415,496.16,0.2,France,Furniture,99.23
8416,603.18,0.05,France,Furniture,29.71
8417,104.71,0.2,Germany,Furniture,20.94
8418,389.09,0.05,India,Books,19.45
8419,944.78,0.2,UK,Books,188.96
8420,593.61,0.2,Germany,Furniture,122.34
8421,351.06,0.2,UK,Clothing,70.21
8422,629.41,0.2,UK,Clothing,125.88
8423,911.31,0.05,Germany,Books,45.57
8424,281.25,0.2,India,Books,56.25
8425,510.07,0.18,UK,Furniture,94.33
8426,959.1,0.05,France,Furniture,47.96
8427,180.67,0.2,France,Clothing,36.13
8428,722.47,0.05,Germany,Food,36.12
8429,618.34,0.05,UK,Clothing,30.92
8430,682.88,0.05,Germany,Clothing,30.66
8431,357.71,0.05,France,Furniture,17.89
8432,320.74,0.2,Germany,Food,64.15
8433,687.37,0.05,UK,Food,34.37
8434,223.39,0.18,UK,Furniture,40.21
8435,425.46,0.05,France,Electronics,21.27
8436,196.29,0.05,USA,Furniture,9.81
8437,18.22,0.18,USA,Books,3.28
8438,970.36,0.2,India,Food,194.07
8439,437.39,0.18,France,Furniture,78.73
8440,969.66,0.12,India,Clothing,116.36
8441,148.92,0.18,France,Clothing,26.81
8442,591.49,0.2,UK,Clothing,118.3
8443,208.96,0.18,France,Furniture,37.61
8444,792.17,0.05,Germany,Electronics,39.61
8445,785.87,0.2,India,Books,157.17
8446,121.48,0.12,France,Clothing,14.58
8447,912.94,0.2,India,Furniture,182.59
8448,202.68,0.05,France,Electronics,10.13
8449,616.85,0.12,USA,Food,74.02
8450,985.78,0.2,India,Food,197.16
8451,883.57,0.2,UK,Books,176.71
8452,957.0,0.05,UK,Furniture,49.9
8453,349.17,0.18,France,Furniture,62.85
8454,114.52,0.18,UK,Clothing,20.61
8455,196.46,0.12,UK,Electronics,23.58
8456,505.49,0.05,India,Books,25.27
8457,795.3,0.05,France,Electronics,39.76
8458,158.65,0.18,India,Books,28.56
8459,663.13,0.18,France,Furniture,114.73
8460,330.34,0.12,UK,Furniture,39.64
8461,347.79,0.18,France,Books,62.6
8462,665.3,0.12,France,Electronics,77.28
8463,472.33,0.2,Germany,Food,94.47
8464,813.91,0.12,France,Food,97.67
8465,164.36,0.12,Germany,Clothing,19.72
8466,792.05,0.12,India,Clothing,95.05
8467,73.59,0.2,Germany,Electronics,14.72
8468,202.11,0.18,India,Furniture,36.38
8469,659.59,0.12,France,Electronics,79.15
8470,856.38,0.18,India,Books,154.15
8471,260.15,0.12,UK,Food,31.22
8472,333.92,0.18,France,Clothing,60.11
8473,541.75,0.12,Germany,Electronics,65.01
8474,219.46,0.18,USA,Electronics,39.5
8475,813.04,0.05,France,Books,40.65
8476,775.9,0.2,UK,Furniture,155.18
8477,153.84,0.12,India,Furniture,18.46
8478,469.19,0.2,Germany,Food,93.84
8479,777.08,0.12,Germany,Clothing,93.25
8480,343.96,0.05,UK,Furniture,17.2
8481,636.78,0.05,UK,Furniture,31.84
8482,59.71,0.2,France,Furniture,12.59
8483,612.6,0.12,USA,Electronics,73.51
8484,161.13,0.18,USA,Furniture,29.0
8485,832.28,0.12,India,Books,99.87
8486,361.89,0.18,Germany,Food,65.14
8487,288.74,0.2,France,Furniture,57.75
8488,842.48,0.2,Germany,Clothing,168.5
8489,59.64,0.05,France,Electronics,2.98
8490,402.64,0.18,UK,Books,72.48
8491,376.3,0.12,India,Food,45.16
8492,291.95,0.05,UK,Electronics,14.6
8493,912.64,0.2,Germany,Books,182.53
8494,753.42,0.05,India,Electronics,37.67
8495,73.28,0.12,France,Food,8.79
8496,717.54,0.12,France,Food,86.1
8497,532.03,0.2,India,Furniture,106.41
8498,901.86,0.05,UK,Clothing,45.09
8499,319.82,0.18,India,Furniture,57.57
8500,578.42,0.18,UK,Electronics,106.97
8501,505.75,0.18,India,Furniture,91.04
8502,494.67,0.12,UK,Food,57.66
8503,461.54,0.05,USA,Food,23.08
8504,213.57,0.18,India,Food,38.44
8505,758.15,0.05,UK,Furniture,37.91
8506,456.82,0.2,Germany,Books,91.36
8507,958.93,0.18,Germany,Furniture,168.52
8508,268.2,0.05,India,Furniture,13.41
8509,685.92,0.12,India,Furniture,82.31
8510,941.31,0.2,France,Furniture,188.26
8511,666.82,0.2,UK,Food,133.36
8512,872.56,0.2,India,Clothing,174.51
8513,829.21,0.2,Germany,Furniture,165.84
8514,366.52,0.12,Germany,Furniture,43.98
8515,604.12,0.12,Germany,Clothing,72.49
8516,164.7,0.18,UK,Furniture,29.65
8517,540.17,0.12,USA,Clothing,64.82
8518,238.12,0.12,India,Food,28.57
8519,746.3,0.2,USA,Books,149.26
8520,532.78,0.12,UK,Furniture,63.93
8521,417.12,0.2,India,Books,80.12
8522,276.11,0.05,France,Furniture,13.81
8523,998.71,0.05,India,Electronics,49.94
8524,80.99,0.05,India,Electronics,1.3699999999999997
8525,53.13,0.05,India,Food,2.66
8526,225.08,0.05,India,Books,11.25
8527,971.36,0.05,India,Books,48.57
8528,979.45,0.05,UK,Clothing,48.97
8529,658.38,0.2,India,Clothing,131.68
8530,881.31,0.2,UK,Furniture,176.26
8531,221.82,0.2,India,Clothing,39.47
8532,972.32,0.2,India,Clothing,196.25
8533,151.36,0.12,UK,Books,18.16
8534,110.11,0.12,India,Electronics,13.21
8535,121.09,0.18,Germany,Books,21.8
8536,577.4,0.12,India,Clothing,69.29
8537,783.16,0.2,France,Furniture,156.63
8538,373.0,0.2,UK,Electronics,78.91999999999999
8539,978.12,0.05,India,Clothing,48.91
8540,440.08,0.05,India,Clothing,22.0
8541,158.94,0.18,UK,Furniture,28.61
8542,471.31,0.12,USA,Furniture,56.56
8543,682.25,0.2,Germany,Clothing,136.45
8544,833.9,0.12,Germany,Clothing,100.07
8545,464.18,0.18,India,Books,83.55
8546,597.67,0.05,UK,Food,27.49
8547,274.67,0.2,France,Furniture,54.93
8548,649.46,0.05,India,Furniture,32.47
8549,986.11,0.2,Germany,Books,197.22
8550,58.56,0.05,India,Electronics,2.93
8551,887.67,0.05,UK,Electronics,44.38
8552,566.66,0.18,France,Electronics,102.0
8553,259.58,0.12,USA,Furniture,31.15
8554,955.34,0.05,France,Food,47.77
8555,488.52,0.2,India,Food,97.7
8556,338.37,0.12,Germany,Books,40.6
8557,189.68,0.12,UK,Electronics,22.76
8558,252.01,0.05,India,Electronics,12.6
8559,834.52,0.05,USA,Clothing,41.73
8560,618.27,0.05,UK,Books,30.91
8561,914.11,0.12,UK,Books,109.69
8562,239.65,0.18,UK,Furniture,43.14
8563,129.93,0.05,India,Furniture,6.5
8564,16.03,0.12,USA,Books,1.92
8565,512.78,0.12,India,Food,61.53
8566,998.32,0.2,UK,Books,199.66
8567,698.02,0.05,UK,Food,34.9
8568,315.31,0.18,Germany,Furniture,56.76
8569,878.09,0.2,France,Books,175.62
8570,783.91,0.05,India,Food,39.2
8571,25.26,0.2,USA,Clothing,5.05
8572,818.69,0.05,UK,Clothing,40.93
8573,307.52,0.2,India,Books,61.5
8574,158.18,0.18,France,Electronics,27.599999999999998
8575,234.07,0.2,India,Books,46.81
8576,473.89,0.2,France,Furniture,94.78
8577,430.62,0.2,India,Furniture,86.12
8578,296.0,0.05,Germany,Clothing,14.8
8579,180.5,0.05,India,Food,9.02
8580,764.61,0.18,Germany,Clothing,137.63
8581,990.21,0.2,France,Food,198.04
8582,780.01,0.12,UK,Books,93.6
8583,302.98,0.2,UK,Electronics,65.58
8584,252.36,0.12,India,Furniture,30.28
8585,225.49,0.12,USA,Books,27.029999999999998
8586,145.33,0.2,India,Clothing,29.07
8587,555.82,0.12,Germany,Books,66.7
8588,609.35,0.12,Germany,Electronics,73.12
8589,708.45,0.2,France,Food,141.69
8590,683.41,0.05,India,Electronics,34.17
